FIPS,State,County,# deaths due to COVID-19 during 2020,COVID-19 death rate,Life Expectancy,95% CI - Low,95% CI - High,Life Expectancy (AIAN),Life Expectancy (AIAN) 95% CI - Low,Life Expectancy (AIAN) 95% CI - High,Life Expectancy (Asian),Life Expectancy (Asian) 95% CI - Low,Life Expectancy (Asian) 95% CI - High,Life Expectancy (Black),Life Expectancy (Black) 95% CI - Low,Life Expectancy (Black) 95% CI - High,Life Expectancy (Hispanic),Life Expectancy (Hispanic) 95% CI - Low,Life Expectancy (Hispanic) 95% CI - High,Life Expectancy (white),Life Expectancy (white) 95% CI - Low,Life Expectancy (white) 95% CI - High,# Deaths,Age-adjusted Death Rate,95% CI - Low,95% CI - High,Age-Adjusted Mortality (AIAN),Age-Adjusted Mortality (AIAN) 95% CI - Low,Age-Adjusted Mortality (AIAN) 95% CI - High,Age-Adjusted Mortality (Asian),Age-Adjusted Mortality (Asian) 95% CI - Low,Age-Adjusted Mortality (Asian) 95% CI - High,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Black) 95% CI - Low,Age-Adjusted Mortality (Black) 95% CI - High,Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (Hispanic) 95% CI - Low,Age-Adjusted Mortality (Hispanic) 95% CI - High,Age-Adjusted Mortality (white),Age-Adjusted Mortality (white) 95% CI - Low,Age-Adjusted Mortality (white) 95% CI - High,# Deaths,Child Mortality Rate,95% CI - Low,95% CI - High,Child Mortality Rate (AIAN),Child Mortality Rate (AIAN) 95% CI - Low,Child Mortality Rate (AIAN) 95% CI - High,Child Mortality Rate (Asian),Child Mortality Rate (Asian) 95% CI - Low,Child Mortality Rate (Asian) 95% CI - High,Child Mortality Rate (Black),Child Mortality Rate (Black) 95% CI - Low,Child Mortality Rate (Black) 95% CI - High,Child Mortality Rate (Hispanic),Child Mortality Rate (Hispanic) 95% CI - Low,Child Mortality Rate (Hispanic) 95% CI - High,Child Mortality Rate (white),Child Mortality Rate (white) 95% CI - Low,Child Mortality Rate (white) 95% CI - High,# Deaths,Infant Mortality Rate,95% CI - Low,95% CI - High,Infant Mortality Rate (AIAN),Infant Mortality Rate (AIAN) 95% CI - Low,Infant Mortality Rate (AIAN) 95% CI - High,Infant Mortality Rate (Asian),Infant Mortality Rate (Asian) 95% CI - Low,Infant Mortality Rate (Asian) 95% CI - High,Infant Mortality Rate (Black),Infant Mortality Rate (Black) 95% CI - Low,Infant Mortality Rate (Black) 95% CI - High,Infant Mortality Rate (Hispanic),Infant Mortality Rate (Hispanic) 95% CI - Low,Infant Mortality Rate (Hispanic) 95% CI - High,Infant Mortality Rate (white),Infant Mortality Rate (white) 95% CI - Low,Infant Mortality Rate (white) 95% CI - High,% Frequent Physical Distress,95% CI - Low,95% CI - High,% Frequent Mental Distress,95% CI - Low,95% CI - High,% Adults with Diabetes,95% CI - Low,95% CI - High,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access to Healthy Foods,# Drug Overdose Deaths,Drug Overdose Mortality Rate,95% CI - Low,95% CI - High,Drug Overdose Mortality Rate (AIAN),Drug Overdose Mortality Rate (AIAN) 95% CI - Low,Drug Overdose Mortality Rate (AIAN) 95% CI - High,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Asian) 95% CI - Low,Drug Overdose Mortality Rate (Asian) 95% CI - High,Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Black) 95% CI - Low,Drug Overdose Mortality Rate (Black) 95% CI - High,Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (Hispanic) 95% CI - Low,Drug Overdose Mortality Rate (Hispanic) 95% CI - High,Drug Overdose Mortality Rate (white),Drug Overdose Mortality Rate (white) 95% CI - Low,Drug Overdose Mortality Rate (white) 95% CI - High,# Motor Vehicle Deaths,Motor Vehicle Mortality Rate,95% CI - Low,95% CI - High,MV Mortality Rate (AIAN),MV Mortality Rate (AIAN) 95% CI - Low,MV Mortality Rate (AIAN) 95% CI - High,MV Mortality Rate (Asian),MV Mortality Rate (Asian) 95% CI - Low,MV Mortality Rate (Asian) 95% CI - High,MV Mortality Rate (Black),MV Mortality Rate (Black) 95% CI - Low,MV Mortality Rate (Black) 95% CI - High,MV Mortality Rate (Hispanic),MV Mortality Rate (Hispanic) 95% CI - Low,MV Mortality Rate (Hispanic) 95% CI - High,MV Mortality Rate (white),MV Mortality Rate (white) 95% CI - Low,MV Mortality Rate (white) 95% CI - High,% Insufficient Sleep,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,Other Primary Care Provider Rate,Other Primary Care Provider Ratio,Cohort Size,High School Graduation Rate,% Disconnected Youth,95% CI - Low,95% CI - High,READING- Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (white),MATH-Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (white),Segregation index,Spending per-pupil,School funding,Women's Median Earnings,Men's Median Earnings,Gender Pay Gap,95% CI - Low,95% CI - High,Median Household Income,95% CI - Low,95% CI - High,Household Income (AIAN),Household Income (AIAN) 95% CI - Low,Household Income (AIAN) 95% CI - High,Household Income (Asian),Household Income (Asian) 95% CI - Low,Household Income (Asian) 95% CI - High,Household Income (Black),Household Income (Black) 95% CI - Low,Household Income (Black) 95% CI - High,Household Income (Hispanic),Household Income (Hispanic) 95% CI - Low,Household Income (Hispanic) 95% CI - High,Household Income (white),Household Income (white) 95% CI - Low,Household Income (white) 95% CI - High,% Enrolled in Free or Reduced Lunch,Segregation index,Segregation Index,% household income required for childcare expenses,# childcare centers,County Value,Homicide Rate,95% CI - Low,95% CI - High,Homicide Rate (AIAN),Homicide Rate (AIAN) 95% CI - Low,Homicide Rate (AIAN) 95% CI - High,Homicide Rate (Asian),Homicide Rate (Asian) 95% CI - Low,Homicide Rate (Asian) 95% CI - High,Homicide Rate (Black),Homicide Rate (Black) 95% CI - Low,Homicide Rate (Black) 95% CI - High,Homicide Rate (Hispanic),Homicide Rate (Hispanic) 95% CI - Low,Homicide Rate (Hispanic) 95% CI - High,Homicide Rate (white),Homicide Rate (white) 95% CI - Low,Homicide Rate (white) 95% CI - High,# Deaths,Suicide Rate (Age-Adjusted),95% CI - Low,95% CI - High,Crude Rate,Suicide Rate (AIAN),Suicide Rate (AIAN) 95% CI - Low,Suicide Rate (AIAN) 95% CI - High,Suicide Rate (Asian),Suicide Rate (Asian) 95% CI - Low,Suicide Rate (Asian) 95% CI - High,Suicide Rate (Black),Suicide Rate (Black) 95% CI - Low,Suicide Rate (Black) 95% CI - High,Suicide Rate (Hispanic),Suicide Rate (Hispanic) 95% CI - Low,Suicide Rate (Hispanic) 95% CI - High,Suicide Rate (white),Suicide Rate (white) 95% CI - Low,Suicide Rate (white) 95% CI - High,# Firearm Fatalities,Firearm Fatalities Rate,95% CI - Low,95% CI - High,Firearm Fatalities Rate (AIAN),Firearm Fatalities Rate (AIAN) 95% CI - Low,Firearm Fatalities Rate (AIAN) 95% CI - High,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Asian) 95% CI - Low,Firearm Fatalities Rate (Asian) 95% CI - High,Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Black) 95% CI - Low,Firearm Fatalities Rate (Black) 95% CI - High,Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (Hispanic) 95% CI - Low,Firearm Fatalities Rate (Hispanic) 95% CI - High,Firearm Fatalities Rate (white),Firearm Fatalities Rate (white) 95% CI - Low,Firearm Fatalities Rate (white) 95% CI - High,Non-Petitioned Cases,Petitioned Cases,Denominator,Juvenile Arrest Rate,Traffic Volume,# Homeowners,% Homeowners,95% CI - Low,95% CI - High,# Households with Severe Cost Burden,% Severe Housing Cost Burden,95% CI - Low,95% CI - High,% Broadband Access,Numerator,95% CI - Low,95% CI - High,Population,% Less Than 18 Years of Age,% 65 and Over,# Black,% Black,# American Indian & Alaska Native,% American Indian & Alaska Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic white,% Non-Hispanic white,# Not Proficient in English,% Not Proficient in English,95% CI - Low,95% CI - High,% female,# rural residents,% rural
06081,California,San Mateo,248,24,84.9,84.7,85.1,,,,89.2,88.6,89.7,77.7,76.5,79.0,87.2,86.4,87.9,83.6,83.3,83.9,5010,183,178,188,,,,139,131,146,432,383,480,182,170,194,196,188,204,165,26,22,30,,,,29,22,38,,,,32,25,41,17,12,24,186,3,3,3,,,,3,2,4,,,,3,3,4,2,1,3,9,8,10,10,9,11,9,8,9,1698,259,50810,7,6605,1,288,13,11,14,,,,4,2,5,41,27,60,12,10,16,18,15,21,273,5,4,6,,,,3,3,4,11,6,17,6,5,8,5,4,6,30,29,31,32679,7,6,7,5084,3,2,4,53,1891:1,6518,88,4,3,5,3.2,3.5,2.7,2.6,3.7,3.2,3.6,2.3,2.5,3.6,0.18,17050,4479,74444,83972,0.89,0.85,0.92,132369,125506,139232,96458,63460,129456,144177,139064,149290,80529,64256,96802,81839,79404,84274,145836,141267,150405,33,58,36,23,300,7,2,2,2,,,,1,0,1,10,6,17,3,2,4,1,1,2,339,8,7,9,9,,,,6,4,7,10,5,18,5,4,7,11,10,13,170,4,4,5,,,,2,1,3,13,7,22,4,3,5,6,5,8,,658,70200,9,2194,157703,60,59,61,45979,18,17,19,93,243631,92,93,758308,19.9,17.1,16974,2.2,6650,0.9,238884,31.5,11036,1.5,180184,23.8,288412,38.0,49933,7,7,7,50.4,13586,1.9
06083,California,Santa Barbara,177,32,81.7,81.5,82.0,80.0,75.5,84.6,88.0,86.3,89.8,78.0,76.0,80.1,83.1,82.5,83.7,81.2,80.8,81.6,3720,263,255,272,370,242,542,147,119,176,411,335,487,240,226,254,282,269,295,163,41,35,48,,,,,,,,,,44,36,52,36,26,49,175,4,4,5,,,,,,,,,,5,4,5,4,3,6,12,11,13,13,12,14,10,10,11,580,155,41030,9,12215,3,242,18,16,20,,,,,,,37,18,66,12,9,15,25,21,29,252,8,7,9,,,,6,3,11,,,,8,6,9,9,7,10,31,29,32,39104,15,13,17,4519,4,3,6,73,1364:1,4611,91,6,4,8,2.7,,2.9,2.5,3.5,2.6,3.4,2.6,2.4,3.3,0.20,15611,1911,46330,51697,0.90,0.85,0.94,86136,83822,88450,50382,38170,62594,91066,82959,99173,71875,41044,102706,62657,60010,65304,91815,89078,94552,62,52,26,25,144,5,3,3,4,,,,,,,,,,5,4,6,2,2,3,275,12,10,13,12,,,,,,,,,,7,5,9,16,13,18,151,7,6,8,,,,,,,,,,5,4,7,9,7,11,,1029,43100,24,1002,77504,52,51,53,28335,20,19,21,90,133098,89,90,444766,22.1,16.1,7880,1.8,9810,2.2,26860,6.0,1234,0.3,206419,46.4,192798,43.3,44724,11,10,11,50.0,21269,5.0
06085,California,Santa Clara,852,39,84.7,84.5,84.8,82.7,78.7,86.7,89.5,89.1,89.8,79.6,78.5,80.6,83.3,82.9,83.7,83.0,82.8,83.2,12066,194,191,198,328,249,423,127,123,132,375,345,406,248,238,257,218,212,224,450,27,24,29,,,,24,20,28,49,31,74,30,25,34,24,20,29,465,3,3,3,,,,3,3,3,5,3,8,3,2,3,2,2,3,9,8,10,10,9,11,9,9,10,3399,208,140120,7,17215,1,693,12,11,13,,,,3,2,4,33,25,43,14,12,16,19,17,21,902,7,6,7,,,,4,3,4,10,7,14,10,9,11,7,6,8,32,30,33,81141,7,6,7,11618,3,2,3,86,1164:1,19275,90,3,3,4,3.2,3.8,2.8,2.6,3.6,3.2,3.9,2.7,2.5,3.5,0.21,14779,1302,71492,100228,0.71,0.70,0.73,139462,135474,143450,89360,79147,99573,155757,153444,158070,81194,76260,86128,85969,83169,88769,138497,136032,140962,35,50,35,21,671,6,2,2,3,,,,1,1,2,10,7,14,4,4,5,2,1,2,790,8,7,8,8,,,,4,4,5,7,4,11,6,5,7,13,12,14,403,4,4,5,,,,2,1,2,8,5,12,4,4,5,7,6,8,,0,190400,0,2289,358228,56,56,57,98508,16,15,16,93,591129,93,93,1907105,21.3,14.3,45307,2.4,22631,1.2,764100,40.1,9825,0.5,471586,24.7,566685,29.7,158711,9,9,9,49.3,19307,1.1
06087,California,Santa Cruz,122,37,82.7,82.3,83.0,,,,86.9,84.7,89.1,78.7,74.5,82.9,83.2,82.3,84.2,82.5,82.1,83.0,2359,240,229,250,,,,165,128,209,413,298,559,238,217,258,239,226,252,64,31,24,39,,,,,,,,,,34,24,47,24,14,36,77,4,3,5,,,,,,,,,,4,3,6,3,2,5,12,11,13,13,12,14,9,9,10,483,204,27710,10,14218,5,156,19,16,22,,,,,,,,,,12,8,16,24,20,29,171,9,8,10,,,,,,,,,,10,8,13,8,7,10,30,29,31,15106,9,8,10,2164,4,3,5,85,1179:1,2726,86,2,1,4,2.7,3.2,2.7,2.3,3.3,2.6,3.2,2.4,2.2,3.2,0.28,12923,1457,57670,71416,0.81,0.75,0.87,93015,83606,102424,75192,51894,98490,73833,59318,88348,77804,44229,111379,70679,62272,79086,100259,96133,104385,52,70,44,24,95,7,3,2,4,,,,,,,,,,5,4,7,2,1,3,206,14,12,16,15,,,,,,,,,,7,5,11,17,14,20,95,7,6,8,,,,,,,,,,5,3,7,9,7,11,,275,24000,11,1013,58094,60,59,62,19145,20,19,22,90,86985,90,91,269925,18.7,18.0,2669,1.0,5252,1.9,14299,5.3,551,0.2,91666,34.0,153111,56.7,17443,7,6,7,50.6,31589,12.0
06089,California,Shasta,102,39,75.8,75.4,76.2,69.5,66.9,72.0,82.3,79.6,85.0,74.5,70.3,78.6,81.5,79.4,83.6,75.5,75.0,76.0,3154,453,436,470,657,528,785,277,207,363,526,370,725,283,235,332,465,446,484,78,50,40,63,,,,,,,,,,,,,,,,80,6,4,7,,,,,,,,,,,,,,,,13,12,14,15,14,17,9,8,9,206,135,25910,15,12257,7,120,22,18,26,,,,,,,,,,,,,,,,218,17,15,20,,,,,,,,,,12,7,19,18,15,21,33,32,34,10256,10,9,12,1255,3,2,4,118,848:1,1791,89,8,5,10,3.0,3.1,2.5,2.9,3.1,2.8,2.9,2.4,2.6,2.8,0.05,13452,1961,42290,55189,0.77,0.72,0.81,59108,53457,64759,41739,21068,62410,70385,29907,110863,47067,19021,75113,49250,43716,54784,58504,56103,60905,55,56,24,30,76,7,5,4,7,,,,,,,,,,,,,,,,227,24,21,28,25,,,,,,,,,,,,,,,,154,17,14,20,,,,,,,,,,,,,,,,,180,17300,10,348,46238,65,64,66,12968,19,17,20,85,60136,84,86,179027,21.5,21.3,1941,1.1,5662,3.2,5710,3.2,435,0.2,19479,10.9,140827,78.7,1747,1,1,1,50.9,51902,29.3
06091,California,Sierra,,,81.0,78.1,84.0,,,,,,,,,,,,,,,,46,290,199,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,15,14,16,9,9,10,5,188,350,12,804,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,32,35,123,8,7,9,22,4,3,6,137,730:1,,,,,,2.7,,,,,2.7,,,,,0.02,15673,2929,43913,56094,0.78,0.22,1.34,59422,48576,70268,31193,30679,31707,,,,,,,,,,52083,45450,58716,46,,,28,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,200,,4,917,73,59,88,253,22,10,33,76,944,66,85,2920,16.9,31.1,12,0.4,79,2.7,29,1.0,5,0.2,373,12.8,2391,81.9,1,0,0,2,49.2,3231,99.7
06093,California,Siskiyou,14,17,75.9,74.9,76.9,71.0,65.7,76.2,,,,,,,80.7,76.8,84.5,75.8,74.7,76.9,863,465,429,501,742,541,993,,,,,,,325,241,428,465,424,505,25,71,46,105,,,,,,,,,,,,,,,,23,8,5,11,,,,,,,,,,,,,,,,14,12,15,15,14,16,10,9,10,62,166,7020,16,5111,11,21,16,10,25,,,,,,,,,,,,,,,,71,23,18,29,,,,,,,,,,,,,,,,33,32,34,2550,11,9,13,390,4,3,6,81,1236:1,428,89,8,3,13,2.7,,,2.7,2.8,2.6,,,2.5,2.6,0.14,13638,-2503,38251,51901,0.74,0.65,0.83,49441,43691,55191,38667,26843,50491,40536,14761,66311,,,,37880,30104,45656,49497,46788,52206,66,59,22,36,19,9,7,4,11,,,,,,,,,,,,,,,,54,24,17,32,25,,,,,,,,,,,,,,,,46,21,15,28,,,,,,,,,,,,,,,,,13,4100,3,117,12659,66,64,68,2753,15,13,17,82,15708,80,84,43245,20.2,26.8,610,1.4,2240,5.2,680,1.6,174,0.4,5811,13.4,32311,74.7,603,1,1,2,50.3,29556,65.8
06095,California,Solano,171,32,80.0,79.7,80.3,76.6,73.1,80.2,85.6,84.8,86.4,76.1,75.4,76.9,84.3,83.4,85.2,78.6,78.2,79.0,5043,315,306,324,436,304,607,201,184,218,459,431,488,232,215,250,348,333,362,157,40,34,46,,,,40,26,60,64,45,87,31,23,42,38,28,51,185,5,4,6,,,,5,3,7,8,6,11,5,4,6,4,3,6,11,10,12,12,12,13,10,10,10,1260,334,37600,9,15627,4,236,18,15,20,,,,6,4,10,19,14,26,9,6,12,28,23,32,342,11,10,12,,,,6,4,8,15,12,19,10,8,12,12,10,14,36,35,36,19423,7,6,8,2852,3,2,3,55,1832:1,4747,85,7,5,9,2.8,3.1,2.4,2.6,3.1,2.6,3.0,2.1,2.4,3.0,0.10,11939,-364,51457,61986,0.83,0.80,0.86,83678,78356,89000,101023,73391,128655,101742,97405,106079,66604,59727,73481,77644,73200,82088,90547,87818,93276,50,40,33,24,99,4,8,7,8,,,,3,2,5,27,22,32,6,5,8,3,2,4,283,12,11,14,13,,,,9,6,13,8,6,12,8,6,11,18,15,21,249,11,10,13,,,,5,3,7,28,23,34,8,6,11,10,8,12,,886,44300,20,1017,93839,62,61,63,23537,16,15,17,92,138883,91,92,446935,21.8,16.8,60859,13.6,5854,1.3,73665,16.5,4801,1.1,124120,27.8,162051,36.3,19940,5,4,5,50.2,15370,3.7
06097,California,Sonoma,196,27,82.0,81.7,82.2,77.3,74.0,80.6,87.4,85.8,88.9,78.9,76.7,81.2,85.1,84.1,86.0,81.5,81.2,81.8,4969,251,243,258,440,338,563,155,129,181,361,294,428,206,190,223,261,251,270,96,25,20,30,,,,,,,,,,23,16,31,27,20,35,98,3,2,4,,,,,,,,,,3,2,4,3,2,4,11,10,12,12,11,13,8,8,9,1424,333,43600,9,12493,3,324,22,19,24,,,,,,,34,17,61,10,7,14,26,22,29,308,9,8,10,,,,6,3,10,,,,8,6,10,9,8,10,30,29,31,26419,9,8,10,4270,4,3,5,78,1282:1,4733,84,5,4,6,3.0,3.2,2.8,2.6,3.3,2.8,3.1,2.4,2.4,3.1,0.14,15109,1006,53817,61389,0.88,0.85,0.91,87366,83251,91481,90781,72092,109470,90369,82051,98687,72582,54208,90956,73912,70538,77286,90510,88521,92499,45,53,31,26,172,7,2,2,3,,,,,,,,,,3,2,4,2,1,2,367,13,12,15,15,,,,8,4,15,,,,7,5,9,16,14,18,163,7,6,8,,,,,,,,,,3,2,5,8,7,10,,828,45400,18,823,115845,61,60,62,33516,18,17,19,91,171987,90,92,489819,19.2,21.1,8030,1.6,11003,2.2,22963,4.7,2031,0.4,135332,27.6,305339,62.3,25700,5,5,6,51.2,59776,12.4
06099,California,Stanislaus,634,112,77.3,77.1,77.6,71.6,67.4,75.7,82.0,80.9,83.2,71.8,70.5,73.2,80.9,80.3,81.4,75.8,75.4,76.1,6919,403,394,413,638,496,807,263,234,292,666,594,737,315,300,329,462,447,477,239,40,35,45,,,,32,16,58,59,30,102,37,31,43,44,35,54,254,5,4,5,,,,,,,,,,5,4,5,5,4,6,14,13,15,14,13,15,12,11,12,820,185,64300,12,17334,3,292,18,16,20,,,,10,5,18,32,18,51,10,8,13,26,22,30,579,15,14,16,,,,9,6,14,21,13,30,14,13,16,16,14,18,34,33,35,34577,11,9,12,5298,3,3,4,66,1511:1,7724,87,8,6,9,2.7,3.1,2.5,2.5,3.0,2.5,2.9,2.1,2.4,2.8,0.11,12318,-2733,43012,51631,0.83,0.79,0.87,64501,62018,66984,48761,40954,56568,65979,58158,73800,63542,39955,87129,56279,54346,58212,68369,65475,71263,67,50,24,28,124,3,4,4,5,,,,,,,12,7,20,4,3,5,4,3,5,300,11,10,12,11,,,,9,5,14,,,,6,5,8,16,14,19,199,7,6,8,,,,,,,14,7,24,5,3,6,10,8,12,,741,68000,11,600,102675,59,58,60,29762,18,17,19,87,151246,86,87,550081,26.9,13.6,15086,2.7,11841,2.2,34169,6.2,5240,1.0,265852,48.3,216552,39.4,45979,9,,,50.4,41057,8.0
06101,California,Sutter,62,52,78.4,77.8,78.9,,,,85.5,83.4,87.6,80.2,73.1,87.3,83.0,81.4,84.7,75.3,74.5,76.2,1162,369,347,391,,,,241,200,283,495,343,692,244,206,281,472,437,507,49,49,36,65,,,,,,,,,,49,30,74,54,33,83,50,6,4,7,,,,,,,,,,6,4,9,6,4,9,14,13,15,14,13,15,11,11,12,113,143,13170,14,7709,8,40,14,10,19,,,,,,,,,,,,,,,,124,18,15,22,,,,18,11,27,,,,13,9,19,22,17,28,35,34,36,6307,11,10,13,1003,4,3,5,102,984:1,1425,87,9,6,12,2.8,3.1,2.6,2.5,2.9,2.5,2.8,2.1,2.3,2.6,0.12,12831,-897,40814,48831,0.84,0.77,0.90,65791,58031,73551,41651,27192,56110,67782,57641,77923,79844,60520,99168,49567,43811,55323,69544,64391,74697,64,41,22,28,35,5,4,3,6,,,,,,,,,,6,3,11,4,2,7,63,13,10,16,13,,,,,,,,,,,,,,,,55,11,9,15,,,,,,,,,,9,5,15,16,11,22,,82,11500,7,419,19267,59,57,61,4366,14,12,15,85,27843,84,87,96385,25.5,16.2,2080,2.2,2351,2.4,16921,17.6,401,0.4,30932,32.1,42534,44.1,8979,10,9,11,50.2,14019,14.8
06103,California,Tehama,44,46,76.2,75.5,77.0,,,,,,,,,,82.0,79.6,84.5,75.0,74.1,76.0,1098,460,431,489,568,368,839,,,,,,,313,254,371,502,466,538,32,52,36,73,,,,,,,,,,,,,,,,27,5,3,7,,,,,,,,,,,,,,,,15,14,16,16,15,17,11,11,12,45,83,10170,16,6325,10,15,8,4,13,,,,,,,,,,,,,,,,99,22,18,27,,,,,,,,,,19,12,28,24,19,31,34,33,35,3930,11,9,13,569,4,3,5,71,1402:1,663,87,,,,2.6,,,2.4,2.8,2.5,,,2.3,2.6,0.10,12243,-3375,37927,45416,0.84,0.73,0.94,61571,54837,68305,23781,984,46578,,,,,,,38981,28498,49464,54476,48958,59994,72,70,21,28,29,8,6,4,9,,,,,,,,,,,,,,,,70,20,16,26,22,,,,,,,,,,,,,,,,63,20,15,25,,,,,,,,,,15,8,26,23,17,30,,85,7200,12,157,16282,66,64,68,4376,19,16,21,80,19754,77,83,64494,23.7,20.3,523,0.8,2198,3.4,948,1.5,164,0.3,17132,26.6,42894,66.5,1884,3,2,4,50.4,32676,51.5
06105,California,Trinity,,,74.6,72.1,77.0,,,,,,,,,,,,,,,,283,529,454,603,,,,,,,,,,,,,,,,11,128,64,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,16,15,17,10,9,10,16,149,2020,16,1057,8,,,,,,,,,,,,,,,,,,,,41,46,33,63,,,,,,,,,,,,,,,,35,33,36,762,12,10,14,115,5,4,7,123,814:1,121,87,,,,2.8,,,,,2.5,,,,,0.09,15642,-1839,39464,51057,0.77,0.55,0.99,45113,39078,51148,61364,41522,81206,,,,,,,39280,20018,58542,41389,34559,48219,66,,8,38,4,7,11,5,21,,,,,,,,,,,,,,,,28,38,23,58,45,,,,,,,,,,,,,,,,25,40,26,59,,,,,,,,,,,,,,,,,25,1000,25,39,4041,69,64,73,932,17,11,22,71,4179,65,76,12216,17.5,29.3,69,0.6,633,5.2,235,1.9,32,0.3,929,7.6,9899,81.0,89,1,0,2,48.8,13786,100.0
06107,California,Tulare,451,106,77.8,77.5,78.0,75.1,71.4,78.7,82.1,80.6,83.6,74.0,71.2,76.9,80.0,79.5,80.5,75.9,75.4,76.4,5089,382,372,393,612,476,775,284,239,329,580,473,686,324,310,337,453,433,472,252,44,39,50,,,,,,,,,,42,36,48,56,42,72,283,6,5,6,,,,,,,,,,5,5,6,6,5,8,16,15,18,15,14,16,14,13,15,489,134,71990,16,21739,5,165,12,10,14,,,,,,,,,,7,6,9,21,16,26,568,18,16,19,,,,9,5,17,,,,17,15,19,20,17,23,35,34,36,34198,13,12,14,4394,3,2,4,86,1157:1,6334,90,10,8,12,2.7,3.0,,2.6,3.0,2.5,3.0,,2.4,2.9,0.14,12905,-6963,37099,42398,0.88,0.84,0.91,62058,59097,65019,37632,21384,53880,67396,48352,86440,44708,27645,61771,46063,43980,48146,64453,61186,67720,76,67,21,28,125,3,8,7,9,,,,,,,30,17,50,9,7,10,6,5,8,200,9,8,10,9,,,,,,,,,,6,5,8,14,11,17,219,9,8,11,,,,,,,28,14,52,8,7,10,12,9,15,,964,64900,15,400,79353,57,56,58,24709,18,17,20,82,113706,81,83,468680,30.3,11.9,6022,1.3,13230,2.8,19281,4.1,1202,0.3,309519,66.0,126826,27.1,57319,13,13,14,50.1,68449,15.5
06109,California,Tuolumne,33,32,78.3,77.4,79.1,,,,,,,,,,83.5,80.3,86.7,77.6,76.6,78.5,912,377,349,405,532,304,863,,,,,,,282,213,367,399,367,432,21,57,36,88,,,,,,,,,,,,,,,,25,8,5,11,,,,,,,,,,,,,,,,13,12,14,14,13,16,9,8,10,52,109,6860,13,3411,6,28,17,11,25,,,,,,,,,,,,,,,,49,13,10,17,,,,,,,,,,,,,,,,33,32,35,2160,8,6,9,368,4,3,5,81,1239:1,407,87,,,,2.8,,,2.8,2.8,2.7,,,2.6,2.7,0.03,12416,-739,44344,55208,0.80,0.68,0.92,63336,54900,71772,36379,12015,60743,77667,5369,149965,,,,56595,29296,83894,60978,55197,66759,48,79,24,29,19,8,3,1,5,,,,,,,,,,,,,,,,66,20,15,26,24,,,,,,,,,,,,,,,,39,14,10,20,,,,,,,,,,,,,,,,,99,4200,24,99,16886,74,71,76,3736,17,14,20,84,19193,81,86,54515,16.8,27.3,1110,2.0,1219,2.2,814,1.5,158,0.3,7169,13.2,43085,79.0,262,1,0,1,47.9,27110,49.0
